Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
84;Vaucluse;05;5ème circonscription;089;Pertuis;0004;785;397;50.57;388;49.43;2;0.25;0.52;1;0.13;0.26;385;49.04;99.23;13;F;MOREL;Véronique;DIV;3;0.38;0.78;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;089;Pertuis;0005;976;498;51.02;478;48.98;8;0.8200000000000001;1.67;4;0.41000000000000003;0.84;466;47.75;97.49;13;F;MOREL;Véronique;DIV;2;0.2;0.43;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;107;Saint-Christol;0001;468;228;48.72;240;51.28;8;1.71;3.33;3;0.64;1.25;229;48.93;95.42;3;F;THOMAS DE MALEVILLE;Marie;FN;52;11.11;22.71;84107;44.029273,5.49188;Hôtel de ville;Place de la mairie;84390;Saint-Christol;Hôtel de ville -  Saint-Christol
84;Vaucluse;05;5ème circonscription;017;Bédoin;0003;817;330;40.39;487;59.61;10;1.22;2.05;0;0.0;0.0;477;58.38;97.95;10;F;KADLER;Marie-Christine;ECO;7;0.86;1.47;84017;44.124824,5.214435;Centre culturel;100 Place de la Vigneronne;84410;Bédoin;Centre culturel -  Bédoin
84;Vaucluse;05;5ème circonscription;009;La Bastide-des-Jourdans;0001;1137;572;50.31;565;49.69;4;0.35000000000000003;0.71;10;0.88;1.77;551;48.46;97.52;6;M;PIERINI;Lucien;EXG;8;0.7000000000000001;1.45;84009;43.784644,5.63319;Mairie - salle des mariages;1, cours de la République;84240;La Bastide-des-Jourdans;Mairie - salle des mariages -  La Bastide-des-Jourdans
84;Vaucluse;05;5ème circonscription;084;La Motte-d'Aigues;0001;1058;496;46.88;562;53.12;7;0.66;1.25;3;0.28;0.53;552;52.17;98.22;3;F;THOMAS DE MALEVILLE;Marie;FN;121;11.44;21.92;84084;;Mairie;Parc Sosthène et Irma Reybaud;84240;La Motte-d'Aigues;Mairie -  La Motte-d'Aigues
84;Vaucluse;05;5ème circonscription;113;Saint-Martin-de-la-Brasque;0001;620;260;41.94;360;58.06;9;1.45;2.5;2;0.32;0.56;349;56.29;96.94;3;F;THOMAS DE MALEVILLE;Marie;FN;49;7.9;14.04;84113;43.769593,5.536302;Mairie - salle du conseil;6 Cours du Mont Libre;84760;Saint-Martin-de-la-Brasque;Mairie - salle du conseil -  Saint-Martin-de-la-Brasque
84;Vaucluse;05;5ème circonscription;033;Castellet;0001;105;30;28.57;75;71.43;0;0.0;0.0;1;0.9500000000000001;1.33;74;70.48;98.67;4;F;KRAFT;Sandrine;DVD;1;0.9500000000000001;1.35;84033;43.839069,5.47787;Salle communale;Rue de L'Ancienne mairie-le village;84400;Castellet;Salle communale -  Castellet
84;Vaucluse;05;5ème circonscription;113;Saint-Martin-de-la-Brasque;0001;620;260;41.94;360;58.06;9;1.45;2.5;2;0.32;0.56;349;56.29;96.94;4;F;KRAFT;Sandrine;DVD;1;0.16;0.29;84113;43.769593,5.536302;Mairie - salle du conseil;6 Cours du Mont Libre;84760;Saint-Martin-de-la-Brasque;Mairie - salle du conseil -  Saint-Martin-de-la-Brasque
84;Vaucluse;05;5ème circonscription;004;Aubignan;0004;1060;553;52.17;507;47.83;11;1.04;2.17;2;0.19;0.39;494;46.6;97.44;6;M;PIERINI;Lucien;EXG;5;0.47000000000000003;1.01;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;013;Beaumettes;0001;216;79;36.57;137;63.43;4;1.85;2.92;1;0.46;0.73;132;61.11;96.35;9;F;DAURES;Anne;ECO;0;0.0;0.0;84013;43.862640999999996,5.194744;Mairie;Le Village;84220;Beaumettes;Mairie -  Beaumettes
84;Vaucluse;05;5ème circonscription;089;Pertuis;0015;870;458;52.64;412;47.36;1;0.11;0.24;4;0.46;0.97;407;46.78;98.79;6;M;PIERINI;Lucien;EXG;5;0.5700000000000001;1.23;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0004;1155;584;50.56;571;49.44;7;0.61;1.23;5;0.43;0.88;559;48.4;97.9;8;M;CHOTARD;Stéphane;FI;34;2.94;6.08;84031;44.070776,5.05622;Salle polyvalente de Serres;Avenue Saint Roch;84200;Carpentras;Salle polyvalente de Serres -  Carpentras
84;Vaucluse;05;5ème circonscription;122;Sarrians;0001;874;489;55.95;385;44.05;4;0.46;1.04;4;0.46;1.04;377;43.14;97.92;13;F;MOREL;Véronique;DIV;2;0.23;0.53;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;031;Carpentras;0002;846;475;56.15;371;43.85;5;0.59;1.35;3;0.35000000000000003;0.81;363;42.91;97.84;11;M;VIARD;Jean;REM;104;12.29;28.65;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;050;Gordes;0002;661;246;37.22;415;62.78;7;1.06;1.69;2;0.30000000000000004;0.48;406;61.42;97.83;5;M;LECELLIER;Cédric;DVG;1;0.15;0.25;84050;43.886911,5.169458;"Ecole maternelle ""la Borie""";Les Imberts;84220;Gordes;"Ecole maternelle ""la Borie"" -  Gordes"
84;Vaucluse;05;5ème circonscription;031;Carpentras;0002;846;475;56.15;371;43.85;5;0.59;1.35;3;0.35000000000000003;0.81;363;42.91;97.84;7;M;REYNARD;Luc;RDG;21;2.48;5.79;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;050;Gordes;0001;488;185;37.91;303;62.09;8;1.6400000000000001;2.64;0;0.0;0.0;295;60.45;97.36;9;F;DAURES;Anne;ECO;5;1.02;1.69;84050;43.911255,5.200019;Hôtel Simiane de Gordes;Place du château;84220;Gordes;Hôtel Simiane de Gordes -  Gordes
84;Vaucluse;05;5ème circonscription;122;Sarrians;0002;839;433;51.61;406;48.39;11;1.31;2.71;7;0.8300000000000001;1.72;388;46.25;95.57;5;M;LECELLIER;Cédric;DVG;1;0.12;0.26;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;033;Castellet;0001;105;30;28.57;75;71.43;0;0.0;0.0;1;0.9500000000000001;1.33;74;70.48;98.67;8;M;CHOTARD;Stéphane;FI;11;10.48;14.86;84033;43.839069,5.47787;Salle communale;Rue de L'Ancienne mairie-le village;84400;Castellet;Salle communale -  Castellet
84;Vaucluse;05;5ème circonscription;144;Viens;0001;482;194;40.25;288;59.75;6;1.24;2.08;1;0.21;0.35000000000000003;281;58.3;97.57;1;M;CHALENÇON;Christophe;DVD;0;0.0;0.0;84144;43.894217,5.565414;Salle des fêtes;Avenue Gilbert Bonnefoy-quartier les Blaquiéres;84750;Viens;Salle des fêtes -  Viens
84;Vaucluse;05;5ème circonscription;085;Murs;0001;351;149;42.45;202;57.55;2;0.5700000000000001;0.99;2;0.5700000000000001;0.99;198;56.41;98.02;10;F;KADLER;Marie-Christine;ECO;6;1.71;3.03;84085;43.95541,5.232163;Ecole de Murs- Cantine scolaire;Le village;84220;Murs;Ecole de Murs- Cantine scolaire -  Murs
84;Vaucluse;05;5ème circonscription;089;Pertuis;0011;1038;594;57.23;444;42.77;3;0.29;0.68;5;0.48;1.13;436;42.0;98.2;1;M;CHALENÇON;Christophe;DVD;4;0.39;0.92;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;013;Beaumettes;0001;216;79;36.57;137;63.43;4;1.85;2.92;1;0.46;0.73;132;61.11;96.35;4;F;KRAFT;Sandrine;DVD;3;1.3900000000000001;2.27;84013;43.862640999999996,5.194744;Mairie;Le Village;84220;Beaumettes;Mairie -  Beaumettes
84;Vaucluse;05;5ème circonscription;089;Pertuis;0010;1136;721;63.47;415;36.53;5;0.44;1.2;2;0.18;0.48;408;35.92;98.31;1;M;CHALENÇON;Christophe;DVD;4;0.35000000000000003;0.98;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;033;Castellet;0001;105;30;28.57;75;71.43;0;0.0;0.0;1;0.9500000000000001;1.33;74;70.48;98.67;13;F;MOREL;Véronique;DIV;1;0.9500000000000001;1.35;84033;43.839069,5.47787;Salle communale;Rue de L'Ancienne mairie-le village;84400;Castellet;Salle communale -  Castellet
84;Vaucluse;05;5ème circonscription;003;Apt;0001;930;518;55.7;412;44.3;10;1.08;2.43;4;0.43;0.97;398;42.8;96.6;8;M;CHOTARD;Stéphane;FI;53;5.7;13.32;84003;43.875999,5.394814;Salle des fêtes- Entrée no1 a gauche;Place Gabriel Péri;84400;Apt;Salle des fêtes- Entrée no1 a gauche -  Apt
84;Vaucluse;05;5ème circonscription;031;Carpentras;0008;1139;603;52.94;536;47.06;4;0.35000000000000003;0.75;3;0.26;0.56;529;46.44;98.69;5;M;LECELLIER;Cédric;DVG;3;0.26;0.5700000000000001;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;048;Gignac;0001;73;27;36.99;46;63.01;0;0.0;0.0;0;0.0;0.0;46;63.01;100.0;7;M;REYNARD;Luc;RDG;0;0.0;0.0;84048;43.919127,5.527085;Mairie;Placeto;84400;Gignac;Mairie -  Gignac
84;Vaucluse;05;5ème circonscription;089;Pertuis;0007;923;491;53.2;432;46.8;6;0.65;1.3900000000000001;3;0.33;0.6900000000000001;423;45.83;97.92;10;F;KADLER;Marie-Christine;ECO;5;0.54;1.18;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;024;Cabrières-d'Aigues;0001;702;299;42.59;403;57.41;1;0.14;0.25;6;0.85;1.49;396;56.41;98.26;12;F;FOREST;Nathalie;DLF;3;0.43;0.76;84024;43.772592,5.5166830000000004;Mairie - salle des cérémonies;Rue de la poste;84240;Cabrières-d'Aigues;Mairie - salle des cérémonies -  Cabrières-d'Aigues
84;Vaucluse;05;5ème circonscription;009;La Bastide-des-Jourdans;0001;1137;572;50.31;565;49.69;4;0.35000000000000003;0.71;10;0.88;1.77;551;48.46;97.52;3;F;THOMAS DE MALEVILLE;Marie;FN;116;10.2;21.05;84009;43.784644,5.63319;Mairie - salle des mariages;1, cours de la République;84240;La Bastide-des-Jourdans;Mairie - salle des mariages -  La Bastide-des-Jourdans
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0001;1104;603;54.62;501;45.38;11;1.0;2.2;4;0.36;0.8;486;44.02;97.01;10;F;KADLER;Marie-Christine;ECO;15;1.359999999999999;3.09;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;004;Aubignan;0001;1069;559;52.29;510;47.71;5;0.47000000000000003;0.98;1;0.09;0.2;504;47.15;98.82;11;M;VIARD;Jean;REM;176;16.46;34.92;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0002;1221;548;44.88;673;55.12;9;0.74;1.34;5;0.41000000000000003;0.74;659;53.97;97.92;8;M;CHOTARD;Stéphane;FI;112;9.17;17.0;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0003;1068;492;46.07;576;53.93;13;1.22;2.26;2;0.19;0.35000000000000003;561;52.53;97.4;8;M;CHOTARD;Stéphane;FI;69;6.46;12.3;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;031;Carpentras;0001;620;406;65.48;214;34.52;3;0.48;1.4;5;0.81;2.34;206;33.23;96.26;11;M;VIARD;Jean;REM;56;9.03;27.18;84031;44.055484,5.048656;Hôtel de ville;Place Maurice Charretier;84200;Carpentras;Hôtel de ville -  Carpentras
84;Vaucluse;05;5ème circonscription;010;La Bastidonne;0001;647;298;46.06;349;53.94;1;0.15;0.29;1;0.15;0.29;347;53.63;99.43;6;M;PIERINI;Lucien;EXG;2;0.31;0.58;84010;43.700244,5.567755;Salle des Ferrages( coté Mairie);Rue des Ferrages;84120;La Bastidonne;Salle des Ferrages( coté Mairie) -  La Bastidonne
84;Vaucluse;05;5ème circonscription;031;Carpentras;0007;950;638;67.16;312;32.84;7;0.74;2.24;4;0.42;1.28;301;31.68;96.47;5;M;LECELLIER;Cédric;DVG;2;0.21;0.66;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;070;Malemort-du-Comtat;0001;1188;619;52.1;569;47.9;9;0.76;1.58;2;0.17;0.35000000000000003;558;46.97;98.07;11;M;VIARD;Jean;REM;198;16.67;35.48;84070;44.021803,5.157763;Hôtel de ville;52 avenue du Docteur Tondut;84570;Malemort-du-Comtat;Hôtel de ville -  Malemort-du-Comtat
84;Vaucluse;05;5ème circonscription;122;Sarrians;0002;839;433;51.61;406;48.39;11;1.31;2.71;7;0.8300000000000001;1.72;388;46.25;95.57;9;F;DAURES;Anne;ECO;6;0.72;1.55;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;089;Pertuis;0007;923;491;53.2;432;46.8;6;0.65;1.3900000000000001;3;0.33;0.6900000000000001;423;45.83;97.92;8;M;CHOTARD;Stéphane;FI;56;6.07;13.24;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;003;Apt;0009;792;372;46.97;420;53.03;7;0.88;1.67;4;0.51;0.9500000000000001;409;51.64;97.38;13;F;MOREL;Véronique;DIV;0;0.0;0.0;84003;43.875999,5.394814;Salle des fêtes- entrée no4 - a droite;Place Gabriel Péri;84400;Apt;Salle des fêtes- entrée no4 - a droite -  Apt
84;Vaucluse;05;5ème circonscription;003;Apt;0003;834;455;54.56;379;45.44;5;0.6000000000000001;1.32;1;0.12;0.26;373;44.72;98.42;8;M;CHOTARD;Stéphane;FI;74;8.87;19.84;84003;43.875264,5.395545;Ecole maternelle les Romarins- salle de Classe;Place Cély;84400;Apt;Ecole maternelle les Romarins- salle de Classe -  Apt
84;Vaucluse;05;5ème circonscription;033;Castellet;0001;105;30;28.57;75;71.43;0;0.0;0.0;1;0.9500000000000001;1.33;74;70.48;98.67;6;M;PIERINI;Lucien;EXG;0;0.0;0.0;84033;43.839069,5.47787;Salle communale;Rue de L'Ancienne mairie-le village;84400;Castellet;Salle communale -  Castellet
84;Vaucluse;05;5ème circonscription;090;Peypin-d'Aigues;0001;572;271;47.38;301;52.62;6;1.05;1.99;6;1.05;1.99;289;50.52;96.01;12;F;FOREST;Nathalie;DLF;2;0.35000000000000003;0.6900000000000001;84090;43.787393,5.569071;Mairie;Grand'rue;84240;Peypin-d'Aigues;Mairie -  Peypin-d'Aigues
84;Vaucluse;05;5ème circonscription;031;Carpentras;0003;852;432;50.7;420;49.3;8;0.9400000000000001;1.9;3;0.35000000000000003;0.71;409;48.0;97.38;7;M;REYNARD;Luc;RDG;24;2.8200000000000003;5.87;84031;44.056646,5.051192;"Ecole Nord Mixte ""A""";Boulevard Alfred Rogier;84200;Carpentras;"Ecole Nord Mixte ""A"" -  Carpentras"
84;Vaucluse;05;5ème circonscription;089;Pertuis;0003;1025;596;58.15;429;41.85;4;0.39;0.93;6;0.59;1.4;419;40.88;97.67;3;F;THOMAS DE MALEVILLE;Marie;FN;60;5.85;14.32;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;089;Pertuis;0002;971;519;53.45;452;46.55;9;0.93;1.99;2;0.21;0.44;441;45.42;97.57;5;M;LECELLIER;Cédric;DVG;1;0.1;0.23;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;122;Sarrians;0005;860;540;62.79;320;37.21;10;1.16;3.13;2;0.23;0.63;308;35.81;96.25;10;F;KADLER;Marie-Christine;ECO;9;1.05;2.92;84122;;;;;;
84;Vaucluse;05;5ème circonscription;031;Carpentras;0011;1002;616;61.48;386;38.52;6;0.6000000000000001;1.55;2;0.2;0.52;378;37.72;97.93;4;F;KRAFT;Sandrine;DVD;14;1.4;3.7;84031;44.055723,5.037289;Ecole Primaire La Quintine;Rue Pansier;84200;Carpentras;Ecole Primaire La Quintine -  Carpentras
84;Vaucluse;05;5ème circonscription;109;Saint-Hippolyte-le-Graveyron;0001;170;53;31.18;117;68.82;1;0.59;0.85;2;1.18;1.71;114;67.06;97.44;5;M;LECELLIER;Cédric;DVG;0;0.0;0.0;84109;44.122694,5.074621;Mairie;1,route de Caromb;84330;Saint-Hippolyte-le-Graveyron;Mairie -  Saint-Hippolyte-le-Graveyron
84;Vaucluse;05;5ème circonscription;089;Pertuis;0007;923;491;53.2;432;46.8;6;0.65;1.3900000000000001;3;0.33;0.6900000000000001;423;45.83;97.92;7;M;REYNARD;Luc;RDG;11;1.19;2.6;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;030;Caromb;0003;792;373;47.1;419;52.9;5;0.63;1.19;2;0.25;0.48;412;52.02;98.33;13;F;MOREL;Véronique;DIV;2;0.25;0.49;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;067;Loriol-du-Comtat;0002;935;482;51.55;453;48.45;9;0.96;1.99;6;0.64;1.32;438;46.84;96.69;4;F;KRAFT;Sandrine;DVD;8;0.86;1.83;84067;44.07664,5.001173;Salle des fêtes;Le Village;84870;Loriol-du-Comtat;Salle des fêtes -  Loriol-du-Comtat
84;Vaucluse;05;5ème circonscription;089;Pertuis;0014;998;572;57.31;426;42.69;9;0.9;2.11;2;0.2;0.47000000000000003;415;41.58;97.42;1;M;CHALENÇON;Christophe;DVD;6;0.6000000000000001;1.45;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;070;Malemort-du-Comtat;0001;1188;619;52.1;569;47.9;9;0.76;1.58;2;0.17;0.35000000000000003;558;46.97;98.07;10;F;KADLER;Marie-Christine;ECO;10;0.84;1.79;84070;44.021803,5.157763;Hôtel de ville;52 avenue du Docteur Tondut;84570;Malemort-du-Comtat;Hôtel de ville -  Malemort-du-Comtat
84;Vaucluse;05;5ème circonscription;115;Saint-Pierre-de-Vassols;0001;430;174;40.47;256;59.53;4;0.93;1.56;0;0.0;0.0;252;58.6;98.44;6;M;PIERINI;Lucien;EXG;1;0.23;0.4;84115;44.101058,5.136318;Salle du conseil municipal;38,rue de la Magdelaine;84330;Saint-Pierre-de-Vassols;Salle du conseil municipal -  Saint-Pierre-de-Vassols
84;Vaucluse;05;5ème circonscription;003;Apt;0003;834;455;54.56;379;45.44;5;0.6000000000000001;1.32;1;0.12;0.26;373;44.72;98.42;3;F;THOMAS DE MALEVILLE;Marie;FN;50;6.0;13.4;84003;43.875264,5.395545;Ecole maternelle les Romarins- salle de Classe;Place Cély;84400;Apt;Ecole maternelle les Romarins- salle de Classe -  Apt
84;Vaucluse;05;5ème circonscription;089;Pertuis;0002;971;519;53.45;452;46.55;9;0.93;1.99;2;0.21;0.44;441;45.42;97.57;10;F;KADLER;Marie-Christine;ECO;14;1.44;3.17;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;004;Aubignan;0002;970;547;56.39;423;43.61;11;1.13;2.6;1;0.1;0.24;411;42.37;97.16;5;M;LECELLIER;Cédric;DVG;1;0.1;0.24;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;050;Gordes;0001;488;185;37.91;303;62.09;8;1.6400000000000001;2.64;0;0.0;0.0;295;60.45;97.36;11;M;VIARD;Jean;REM;105;21.52;35.59;84050;43.911255,5.200019;Hôtel Simiane de Gordes;Place du château;84220;Gordes;Hôtel Simiane de Gordes -  Gordes
84;Vaucluse;05;5ème circonscription;102;Roussillon;0001;1115;509;45.65;606;54.35;5;0.45;0.8300000000000001;4;0.36;0.66;597;53.54;98.51;6;M;PIERINI;Lucien;EXG;17;1.52;2.85;84102;48.002518,-2.096058;Centre social<;;;;
84;Vaucluse;05;5ème circonscription;013;Beaumettes;0001;216;79;36.57;137;63.43;4;1.85;2.92;1;0.46;0.73;132;61.11;96.35;6;M;PIERINI;Lucien;EXG;2;0.93;1.52;84013;43.862640999999996,5.194744;Mairie;Le Village;84220;Beaumettes;Mairie -  Beaumettes
84;Vaucluse;05;5ème circonscription;050;Gordes;0003;540;242;44.81;298;55.19;8;1.48;2.68;2;0.37;0.67;288;53.33;96.64;10;F;KADLER;Marie-Christine;ECO;7;1.3;2.43;84050;43.914544,5.20089;Ecole Elémentaire Les Amandiers;Route de Murs;84220;Gordes;Ecole Elémentaire Les Amandiers -  Gordes
84;Vaucluse;05;5ème circonscription;067;Loriol-du-Comtat;0002;935;482;51.55;453;48.45;9;0.96;1.99;6;0.64;1.32;438;46.84;96.69;9;F;DAURES;Anne;ECO;6;0.64;1.37;84067;44.07664,5.001173;Salle des fêtes;Le Village;84870;Loriol-du-Comtat;Salle des fêtes -  Loriol-du-Comtat
84;Vaucluse;05;5ème circonscription;004;Aubignan;0001;1069;559;52.29;510;47.71;5;0.47000000000000003;0.98;1;0.09;0.2;504;47.15;98.82;8;M;CHOTARD;Stéphane;FI;43;4.02;8.53;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;077;Modène;0001;345;138;40.0;207;60.0;3;0.87;1.45;0;0.0;0.0;204;59.13;98.55;10;F;KADLER;Marie-Christine;ECO;9;2.61;4.41;84077;44.10328,5.122992;la cure;Rue Sainte Catherine;84330;Modène;la cure -  Modène
84;Vaucluse;05;5ème circonscription;075;Méthamis;0001;351;161;45.87;190;54.13;5;1.42;2.63;0;0.0;0.0;185;52.71;97.37;13;F;MOREL;Véronique;DIV;0;0.0;0.0;84075;44.01365,5.220549;Salle communale;Haut du Village;84570;Méthamis;Salle communale -  Méthamis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0004;1155;584;50.56;571;49.44;7;0.61;1.23;5;0.43;0.88;559;48.4;97.9;7;M;REYNARD;Luc;RDG;36;3.12;6.44;84031;44.070776,5.05622;Salle polyvalente de Serres;Avenue Saint Roch;84200;Carpentras;Salle polyvalente de Serres -  Carpentras
84;Vaucluse;05;5ème circonscription;089;Pertuis;0004;785;397;50.57;388;49.43;2;0.25;0.52;1;0.13;0.26;385;49.04;99.23;7;M;REYNARD;Luc;RDG;10;1.27;2.6;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0006;670;323;48.21;347;51.79;8;1.19;2.31;1;0.15;0.29;338;50.45;97.41;12;F;FOREST;Nathalie;DLF;12;1.79;3.55;84031;44.064979,5.052566;Ecole maternelle des Amandiers;Rue André de Richaud;84200;Carpentras;Ecole maternelle des Amandiers -  Carpentras
84;Vaucluse;05;5ème circonscription;047;Gargas;0002;1140;549;48.16;591;51.84;9;0.79;1.52;3;0.26;0.51;579;50.79;97.97;12;F;FOREST;Nathalie;DLF;8;0.7000000000000001;1.38;84047;43.901763,5.358324;Salle polyvalente;94 Rue du Stade;84400;Gargas;Salle polyvalente -  Gargas
84;Vaucluse;05;5ème circonscription;151;Vitrolles-en-Lubéron;0001;171;70;40.94;101;59.06;4;2.34;3.96;0;0.0;0.0;97;56.73;96.04;13;F;MOREL;Véronique;DIV;1;0.58;1.03;84151;43.811185,5.595192;Mairie - salle du conseil municipal;Rue de la mairie;84240;Vitrolles-en-Lubéron;Mairie - salle du conseil municipal -  Vitrolles-en-Lubéron
84;Vaucluse;05;5ème circonscription;089;Pertuis;0001;873;546;62.54;327;37.46;7;0.8;2.14;1;0.11;0.31;319;36.54;97.55;8;M;CHOTARD;Stéphane;FI;71;8.13;22.26;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;003;Apt;0005;771;510;66.15;261;33.85;7;0.91;2.68;2;0.26;0.77;252;32.68;96.55;11;M;VIARD;Jean;REM;83;10.77;32.94;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de Jeux - entrée droite;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de Jeux - entrée droite -  Apt
84;Vaucluse;05;5ème circonscription;010;La Bastidonne;0001;647;298;46.06;349;53.94;1;0.15;0.29;1;0.15;0.29;347;53.63;99.43;10;F;KADLER;Marie-Christine;ECO;18;2.7800000000000002;5.19;84010;43.700244,5.567755;Salle des Ferrages( coté Mairie);Rue des Ferrages;84120;La Bastidonne;Salle des Ferrages( coté Mairie) -  La Bastidonne
